Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2022_Q4,NEBRASKA,1100.0,47000.0,12.0,10.9,0.0,0.0,12.9,7.4,31.4,300.0,1.0,-7.84,3.4
2023_Q1,NEBRASKA,0.0,23000.0,5.0,0.0,4.3,0.0,0.0,0.0,8.2,0.0,0.0,-51.06,11.74
2023_Q2,NEBRASKA,10000.0,28000.0,4.0,0.6,0.6,0.5,3.9,3.7,26.8,1900.0,7.0,21.74,1.0
2015_Q1,NEW JERSEY,570.0,9000.0,12.0,30.4,19.5,11.1,13.2,16.7,40.1,1600.0,18.0,,
2015_Q2,NEW JERSEY,2100.0,19000.0,10.0,0.3,1.0,26.1,3.6,2.4,52.5,2900.0,15.0,111.11,
2015_Q3,NEW JERSEY,190.0,18500.0,1.0,0.1,1.1,0.0,1.0,0.7,7.2,500.0,3.0,-2.63,
2015_Q4,NEW JERSEY,20.0,8500.0,3.0,0.0,0.4,0.4,2.2,1.2,7.7,10.0,0.0,-54.05,
2016_Q1,NEW JERSEY,80.0,6000.0,17.0,0.2,1.7,0.6,1.1,12.0,8.0,20.0,0.0,-29.41,
2016_Q2,NEW JERSEY,1900.0,18000.0,8.0,0.2,0.2,0.0,0.9,0.3,11.9,110.0,1.0,200.0,
2016_Q3,NEW JERSEY,120.0,18000.0,2.0,1.2,1.3,8.5,7.1,0.3,20.2,80.0,0.0,0.0,
2016_Q4,NEW JERSEY,400.0,12000.0,3.0,0.4,3.4,1.9,11.3,8.6,28.6,0.0,0.0,-33.33,
2017_Q1,NEW JERSEY,10.0,6000.0,8.0,0.3,0.8,0.1,0.7,0.6,16.3,0.0,0.0,-50.0,
2017_Q2,NEW JERSEY,1900.0,21000.0,2.0,2.3,0.3,1.9,5.6,0.8,21.4,660.0,3.0,250.0,
2017_Q3,NEW JERSEY,280.0,16000.0,3.0,0.0,0.4,0.8,2.9,1.9,10.7,110.0,1.0,-23.81,
2017_Q4,NEW JERSEY,330.0,15500.0,8.0,4.4,3.3,4.4,6.8,0.0,18.9,270.0,2.0,-3.12,
2018_Q1,NEW JERSEY,180.0,6500.0,11.0,0.0,3.8,0.4,1.9,0.8,14.9,190.0,3.0,-58.06,
2018_Q2,NEW JERSEY,1300.0,15000.0,2.0,0.0,3.4,0.1,3.3,0.1,16.5,170.0,1.0,130.77,
2018_Q3,NEW JERSEY,250.0,14000.0,2.0,0.2,1.0,0.1,5.1,0.4,12.3,220.0,2.0,-6.67,
2018_Q4,NEW JERSEY,30.0,15500.0,8.0,0.1,5.4,0.0,3.2,0.3,14.0,80.0,1.0,10.71,
2019_Q1,NEW JERSEY,130.0,6000.0,5.0,0.0,3.5,0.0,4.4,0.6,15.3,60.0,1.0,-61.29,0.0
2019_Q3,NEW JERSEY,650.0,16000.0,4.0,0.3,0.5,0.2,2.3,0.1,26.1,3100.0,19.0,166.67,1.5
2019_Q4,NEW JERSEY,60.0,15500.0,1.0,0.0,1.3,0.0,0.9,0.5,2.5,80.0,1.0,-3.12,0.39
2020_Q1,NEW JERSEY,800.0,6500.0,7.0,0.5,3.2,0.0,2.9,2.3,9.4,40.0,1.0,-58.06,0.92
2020_Q2,NEW JERSEY,1500.0,21000.0,3.0,21.5,21.7,0.0,0.8,0.0,15.4,650.0,3.0,223.08,0.05
2020_Q3,NEW JERSEY,1500.0,18500.0,12.0,0.0,0.0,16.3,5.6,0.0,21.7,1800.0,10.0,-11.9,0.16
2020_Q4,NEW JERSEY,2000.0,18000.0,2.0,0.5,0.2,0.6,2.1,0.7,6.8,480.0,3.0,-2.7,0.33
2021_Q1,NEW JERSEY,900.0,14000.0,3.0,1.0,1.2,1.3,1.5,0.8,18.7,80.0,1.0,-22.22,4.29
2021_Q2,NEW JERSEY,1400.0,19500.0,2.0,0.0,1.8,2.6,5.5,1.3,11.8,140.0,1.0,39.29,0.26
2021_Q3,NEW JERSEY,390.0,19500.0,2.0,0.0,0.7,1.8,4.9,1.9,10.7,480.0,2.0,0.0,0.21
2021_Q4,NEW JERSEY,350.0,19500.0,2.0,0.0,0.0,0.0,5.9,0.0,8.6,,0.0,0.0,0.0
2022_Q1,NEW JERSEY,1500.0,15000.0,4.0,0.0,0.6,0.0,3.9,1.8,13.3,30.0,0.0,-23.08,0.27
2022_Q2,NEW JERSEY,2600.0,19000.0,1.0,0.7,0.0,0.6,0.8,0.0,7.0,70.0,0.0,26.67,0.0
2022_Q3,NEW JERSEY,1700.0,21000.0,8.0,0.0,0.7,0.0,10.1,7.7,15.4,210.0,1.0,10.53,0.19
2022_Q4,NEW JERSEY,730.0,20000.0,5.0,0.0,0.5,0.0,6.1,4.1,15.0,70.0,0.0,-4.76,0.35
2023_Q1,NEW JERSEY,3100.0,12500.0,10.0,0.0,1.7,0.0,6.7,3.8,20.0,110.0,1.0,-37.5,3.68
2023_Q2,NEW JERSEY,1000.0,16500.0,4.0,0.8,2.5,0.0,3.6,1.1,13.2,520.0,3.0,32.0,2.06
2015_Q1,NEW MEXICO,190.0,7000.0,10.0,0.0,1.3,0.2,0.1,0.4,17.1,600.0,9.0,,
2015_Q2,NEW MEXICO,1500.0,8500.0,12.0,15.5,0.4,5.9,0.0,2.7,38.8,330.0,4.0,21.43,
2015_Q3,NEW MEXICO,1300.0,6500.0,25.0,55.0,55.5,58.0,55.0,0.7,61.2,650.0,10.0,-23.53,
2015_Q4,NEW MEXICO,290.0,6000.0,5.0,0.2,0.6,8.4,0.3,1.7,30.9,30.0,1.0,-7.69,
2016_Q1,NEW MEXICO,1400.0,6500.0,26.0,31.5,1.5,0.0,0.4,0.3,69.0,30.0,1.0,8.33,
2016_Q2,NEW MEXICO,2700.0,6500.0,22.0,12.1,8.2,2.5,0.3,0.0,59.1,100.0,2.0,0.0,
2016_Q3,NEW MEXICO,2000.0,6500.0,17.0,55.2,1.7,24.1,55.4,0.7,59.5,1000.0,15.0,0.0,
2016_Q4,NEW MEXICO,1100.0,7000.0,23.0,7.2,0.8,0.0,0.3,0.3,46.2,20.0,0.0,7.69,
2017_Q1,NEW MEXICO,3600.0,5500.0,38.0,87.4,2.0,0.0,0.0,0.0,93.9,0.0,0.0,-21.43,
2017_Q2,NEW MEXICO,3300.0,7500.0,24.0,72.9,35.6,0.0,0.6,0.6,88.4,3900.0,52.0,36.36,
2017_Q3,NEW MEXICO,1800.0,8500.0,29.0,17.8,3.1,13.6,3.3,0.3,74.3,200.0,2.0,13.33,
2017_Q4,NEW MEXICO,1700.0,8000.0,24.0,0.0,10.0,10.3,0.3,1.0,86.1,,0.0,-5.88,
2018_Q1,NEW MEXICO,180.0,7500.0,52.0,0.0,9.4,1.3,0.5,0.5,42.8,0.0,0.0,-6.25,
2018_Q2,NEW MEXICO,1700.0,4300.0,1.0,0.3,0.2,0.0,0.1,1.0,0.3,450.0,10.0,-42.67,
2018_Q3,NEW MEXICO,3800.0,7000.0,17.0,0.0,0.4,12.3,0.0,0.2,0.0,1000.0,14.0,62.79,
2018_Q4,NEW MEXICO,50.0,8000.0,38.0,3.7,8.0,0.1,0.8,1.2,81.3,0.0,0.0,14.29,
2019_Q1,NEW MEXICO,0.0,4800.0,4.0,0.6,1.4,0.0,1.1,0.3,3.5,0.0,0.0,-40.0,0.0
2019_Q3,NEW MEXICO,1000.0,5500.0,3.0,0.9,0.8,0.0,29.1,0.0,39.5,550.0,10.0,14.58,1.27
2019_Q4,NEW MEXICO,30.0,6000.0,1.0,0.4,2.6,0.0,0.3,0.0,5.2,10.0,0.0,9.09,0.17
2020_Q1,NEW MEXICO,120.0,6000.0,1.0,0.0,0.7,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0
2020_Q2,NEW MEXICO,400.0,6000.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,1.0,0.0,0.0
2020_Q3,NEW MEXICO,3300.0,5500.0,29.0,0.0,0.5,0.0,32.9,0.0,33.8,760.0,14.0,-8.33,0.0
2020_Q4,NEW MEXICO,80.0,3600.0,5.0,1.0,2.0,0.0,0.0,0.9,15.7,50.0,1.0,-34.55,77.78
2021_Q1,NEW MEXICO,170.0,5500.0,5.0,0.0,6.5,0.0,0.0,1.9,14.2,0.0,0.0,52.78,0.18
2021_Q2,NEW MEXICO,560.0,5500.0,12.0,1.3,0.0,2.5,1.2,0.0,60.0,2300.0,42.0,0.0,6.73
2021_Q3,NEW MEXICO,40.0,5500.0,1.0,1.1,0.0,0.0,4.4,0.0,22.5,130.0,2.0,0.0,0.18
2021_Q4,NEW MEXICO,2000.0,5500.0,35.0,0.0,0.0,14.1,44.4,0.7,65.6,,0.0,0.0,0.0
2022_Q1,NEW MEXICO,1000.0,8000.0,24.0,0.0,0.5,0.0,0.0,0.0,48.7,0.0,0.0,45.45,15.0
2022_Q2,NEW MEXICO,4200.0,7000.0,23.0,8.6,31.5,0.9,8.6,0.7,52.0,2200.0,31.0,-12.5,4.86
2022_Q3,NEW MEXICO,460.0,9000.0,2.0,0.0,2.4,1.3,1.1,1.1,7.3,230.0,3.0,28.57,0.67
2022_Q4,NEW MEXICO,20.0,9500.0,10.0,4.8,1.4,1.6,5.0,1.1,20.3,180.0,2.0,5.56,7.58
2023_Q1,NEW MEXICO,460.0,8500.0,54.0,64.8,0.9,1.0,0.0,1.4,84.2,760.0,9.0,-10.53,0.24
2023_Q2,NEW MEXICO,530.0,4300.0,5.0,1.3,1.1,0.7,0.6,0.0,4.0,250.0,6.0,-49.41,0.93
2015_Q1,NEW YORK,430.0,30000.0,22.0,0.5,12.4,4.4,2.6,8.3,7.6,950.0,3.0,,
2015_Q2,NEW YORK,11000.0,34000.0,3.0,4.5,3.3,4.4,12.5,1.1,19.1,1500.0,4.0,13.33,
2015_Q3,NEW YORK,4400.0,47000.0,14.0,5.7,8.8,17.1,14.3,1.5,40.0,7000.0,15.0,38.24,
2015_Q4,NEW YORK,260.0,45000.0,9.0,0.8,0.4,0.9,2.2,6.2,24.5,10.0,0.0,-4.26,
2016_Q1,NEW YORK,970.0,33000.0,13.0,1.5,9.5,7.6,5.9,2.6,27.5,600.0,2.0,-26.67,
2016_Q2,NEW YORK,13500.0,46000.0,9.0,0.9,4.1,11.7,3.1,3.8,20.4,1500.0,3.0,39.39,
2016_Q3,NEW YORK,1900.0,56000.0,18.0,5.5,24.7,5.2,9.0,2.6,37.4,800.0,1.0,21.74,
2016_Q4,NEW YORK,240.0,49000.0,18.0,3.6,2.2,12.5,2.2,2.1,27.8,130.0,0.0,-12.5,
2017_Q1,NEW YORK,520.0,33000.0,18.0,9.8,13.2,4.4,9.4,10.8,20.4,0.0,0.0,-32.65,
2017_Q2,NEW YORK,16500.0,43000.0,3.0,2.1,8.9,2.0,2.1,0.1,22.2,7500.0,17.0,30.3,
2017_Q3,NEW YORK,3100.0,59000.0,11.0,6.2,13.6,9.4,19.8,1.8,45.1,9000.0,15.0,37.21,
2017_Q4,NEW YORK,820.0,51000.0,8.0,8.0,0.4,5.4,12.7,2.6,22.3,460.0,1.0,-13.56,
2018_Q1,NEW YORK,400.0,26000.0,14.0,1.4,8.0,1.9,11.9,6.0,25.3,170.0,1.0,-49.02,
2018_Q2,NEW YORK,11000.0,42000.0,6.0,15.0,16.7,6.6,20.0,3.7,39.6,2400.0,6.0,61.54,
2018_Q3,NEW YORK,3600.0,56000.0,7.0,18.6,22.9,24.4,20.6,10.2,40.7,3700.0,7.0,33.33,
2018_Q4,NEW YORK,1000.0,53000.0,8.0,7.8,7.8,2.4,4.5,0.7,26.0,1500.0,3.0,-5.36,
2019_Q1,NEW YORK,110.0,24000.0,14.0,1.7,7.7,1.7,2.5,9.0,10.6,80.0,0.0,-54.72,3.12
2019_Q3,NEW YORK,3200.0,69000.0,12.0,1.2,2.5,8.2,11.5,3.8,30.7,3700.0,5.0,187.5,4.64
2019_Q4,NEW YORK,630.0,65000.0,15.0,3.0,3.2,8.7,24.8,4.0,33.3,510.0,1.0,-5.8,1.48
2020_Q1,NEW YORK,230.0,36000.0,7.0,0.0,1.7,0.0,2.9,7.7,6.6,370.0,1.0,-44.62,2.61
2020_Q2,NEW YORK,6000.0,58000.0,7.0,0.6,3.5,0.0,2.5,0.5,20.7,2800.0,5.0,61.11,0.03
2020_Q3,NEW YORK,5500.0,61000.0,6.0,6.3,2.1,3.3,7.8,1.1,18.2,1600.0,3.0,5.17,1.39
2020_Q4,NEW YORK,2400.0,52000.0,8.0,0.0,4.5,0.0,7.2,4.1,19.2,5000.0,10.0,-14.75,3.27
2021_Q1,NEW YORK,2600.0,30000.0,16.0,0.6,5.7,0.5,3.9,4.8,15.0,380.0,1.0,-42.31,6.0
2021_Q2,NEW YORK,15000.0,50000.0,6.0,0.5,2.3,1.7,3.9,3.5,35.8,4100.0,8.0,66.67,1.64
2021_Q3,NEW YORK,2200.0,67000.0,8.0,3.0,11.8,5.6,14.1,11.2,37.7,5000.0,7.0,34.0,3.28
2021_Q4,NEW YORK,440.0,66000.0,32.0,1.0,13.6,1.3,34.5,3.5,48.0,26000.0,39.0,-1.49,2.88
2022_Q1,NEW YORK,370.0,44000.0,13.0,0.0,7.7,3.1,4.1,6.6,16.6,730.0,2.0,-33.33,2.07
2022_Q2,NEW YORK,6000.0,57000.0,4.0,0.8,1.7,0.0,3.4,1.0,23.0,4300.0,8.0,29.55,0.82
2022_Q3,NEW YORK,2800.0,63000.0,7.0,9.3,16.7,21.1,13.8,7.8,57.3,5500.0,9.0,10.53,0.63
2022_Q4,NEW YORK,740.0,62000.0,23.0,19.1,41.1,19.5,38.8,3.4,59.3,1600.0,3.0,-1.59,2.58
2023_Q1,NEW YORK,560.0,40000.0,20.0,22.6,3.9,1.4,10.3,4.9,33.5,510.0,1.0,-35.48,8.75
2023_Q2,NEW YORK,6500.0,52000.0,3.0,2.2,9.3,2.3,9.1,0.0,24.7,2100.0,4.0,30.0,0.69
2015_Q1,NORTH CAROLINA,6000.0,26000.0,27.0,0.1,6.2,22.9,2.3,12.2,35.5,690.0,3.0,,
2015_Q2,NORTH CAROLINA,5500.0,23000.0,8.0,0.3,5.8,3.5,14.3,3.0,51.0,3300.0,14.0,-11.54,
2015_Q3,NORTH CAROLINA,2500.0,24000.0,12.0,0.7,5.7,7.5,27.9,8.5,33.9,1100.0,5.0,4.35,
2015_Q4,NORTH CAROLINA,510.0,22000.0,10.0,0.5,5.4,0.4,3.4,3.4,9.6,70.0,0.0,-8.33,
2016_Q1,NORTH CAROLINA,1100.0,24000.0,11.0,1.9,4.0,2.7,2.5,2.4,9.5,230.0,1.0,9.09,
2016_Q2,NORTH CAROLINA,10000.0,24000.0,7.0,4.7,8.3,33.8,23.5,41.7,51.8,550.0,2.0,0.0,
2016_Q3,NORTH CAROLINA,1400.0,25000.0,6.0,0.1,13.4,2.9,13.4,3.0,27.8,1200.0,5.0,4.17,
2016_Q4,NORTH CAROLINA,220.0,25000.0,22.0,1.8,12.5,0.0,7.7,1.3,24.0,50.0,0.0,0.0,
2017_Q1,NORTH CAROLINA,3700.0,23000.0,11.0,0.2,7.2,1.5,17.4,3.9,34.7,1200.0,5.0,-8.0,
2017_Q2,NORTH CAROLINA,5000.0,25000.0,12.0,2.3,5.1,0.8,5.5,1.5,23.4,2700.0,11.0,8.7,
2017_Q3,NORTH CAROLINA,4100.0,27000.0,12.0,3.3,7.6,20.3,36.1,1.8,74.5,2900.0,11.0,8.0,
2017_Q4,NORTH CAROLINA,60.0,23000.0,22.0,3.9,11.7,1.5,16.3,6.7,64.2,290.0,1.0,-14.81,
2018_Q1,NORTH CAROLINA,2400.0,18500.0,23.0,0.3,13.4,0.3,10.2,8.0,29.7,260.0,1.0,-19.57,
2018_Q2,NORTH CAROLINA,4100.0,17500.0,14.0,0.5,14.6,2.4,2.6,0.8,9.7,800.0,5.0,-5.41,
2018_Q3,NORTH CAROLINA,2600.0,18000.0,12.0,11.4,11.4,8.4,17.9,3.1,66.0,2000.0,11.0,2.86,
2018_Q4,NORTH CAROLINA,250.0,16000.0,17.0,3.8,11.1,2.0,10.4,5.2,53.0,300.0,2.0,-11.11,
2019_Q1,NORTH CAROLINA,750.0,14500.0,12.0,0.2,2.2,0.7,2.0,3.4,16.4,890.0,6.0,-9.38,2.41
2019_Q3,NORTH CAROLINA,1800.0,22000.0,12.0,19.7,9.7,4.0,11.3,5.7,26.9,5000.0,23.0,51.72,1.36
2019_Q4,NORTH CAROLINA,240.0,18000.0,18.0,4.5,15.7,2.4,21.0,11.7,44.5,770.0,4.0,-18.18,2.0
2020_Q1,NORTH CAROLINA,2600.0,24000.0,10.0,4.8,1.4,0.6,7.1,5.1,35.7,490.0,2.0,33.33,7.92
2020_Q2,NORTH CAROLINA,6000.0,25000.0,6.0,1.9,1.8,0.0,5.5,1.4,23.0,1300.0,5.0,4.17,1.16
2020_Q3,NORTH CAROLINA,950.0,27000.0,17.0,0.0,0.0,0.0,17.9,0.0,70.5,5500.0,20.0,8.0,4.07
2020_Q4,NORTH CAROLINA,200.0,22000.0,11.0,0.0,0.6,5.1,14.0,1.9,37.7,9000.0,41.0,-18.52,10.45
2021_Q1,NORTH CAROLINA,1900.0,24000.0,17.0,0.0,0.6,0.0,7.2,0.5,23.5,110.0,0.0,9.09,0.29
2021_Q2,NORTH CAROLINA,6000.0,23000.0,7.0,0.0,0.0,0.0,3.5,0.0,35.8,3300.0,14.0,-4.17,0.65
2021_Q3,NORTH CAROLINA,3800.0,25000.0,12.0,0.9,6.6,0.0,10.4,1.0,29.3,2200.0,9.0,8.7,2.92
2021_Q4,NORTH CAROLINA,260.0,22000.0,10.0,0.0,0.0,0.0,1.4,5.1,24.1,360.0,2.0,-12.0,8.64
2022_Q1,NORTH CAROLINA,3100.0,24000.0,10.0,0.0,2.4,0.0,7.6,1.0,23.4,520.0,2.0,9.09,0.54
2022_Q2,NORTH CAROLINA,7500.0,30000.0,4.0,3.5,0.0,0.0,2.8,1.0,23.9,3300.0,11.0,25.0,0.17
2022_Q3,NORTH CAROLINA,2100.0,33000.0,8.0,1.5,0.9,1.4,26.1,1.1,35.8,2500.0,8.0,10.0,0.48
2022_Q4,NORTH CAROLINA,0.0,29000.0,12.0,3.1,3.7,3.6,6.4,0.0,13.5,480.0,2.0,-12.12,0.86
2023_Q1,NORTH CAROLINA,2200.0,30000.0,14.0,0.0,4.5,0.0,6.1,2.5,22.5,2800.0,9.0,3.45,4.0
2023_Q2,NORTH CAROLINA,9000.0,28000.0,8.0,0.9,1.6,0.0,8.8,2.5,28.8,5500.0,20.0,-6.67,0.54
2015_Q1,NORTH DAKOTA,1800.0,120000.0,1.0,0.0,2.5,0.0,1.7,0.1,1.7,530.0,0.0,,
2015_Q2,NORTH DAKOTA,39000.0,450000.0,6.0,0.1,4.6,4.3,3.0,0.3,15.5,61000.0,14.0,275.0,
2015_Q3,NORTH DAKOTA,11000.0,500000.0,19.0,8.1,4.1,12.3,15.5,3.7,33.8,22000.0,4.0,11.11,
2015_Q4,NORTH DAKOTA,2700.0,275000.0,13.0,1.8,3.7,1.5,2.3,2.1,10.8,9000.0,3.0,-45.0,
2016_Q1,NORTH DAKOTA,4600.0,137000.0,6.0,0.0,0.1,0.0,0.0,11.7,2.7,0.0,0.0,-50.18,
2016_Q2,NORTH DAKOTA,23000.0,530000.0,5.0,2.1,3.6,1.1,3.7,0.2,16.2,95000.0,18.0,286.86,
2016_Q3,NORTH DAKOTA,25000.0,550000.0,13.0,6.3,9.9,12.9,11.8,3.1,38.0,104000.0,19.0,3.77,
2016_Q4,NORTH DAKOTA,13500.0,390000.0,11.0,1.5,2.6,0.4,7.9,2.2,23.5,2500.0,1.0,-29.09,
2017_Q1,NORTH DAKOTA,1100.0,123000.0,1.0,0.0,0.2,0.0,0.0,0.2,0.8,10.0,0.0,-68.46,
2017_Q2,NORTH DAKOTA,31000.0,450000.0,4.0,3.2,3.2,5.3,4.0,1.0,29.3,41000.0,9.0,265.85,
2017_Q3,NORTH DAKOTA,24000.0,490000.0,10.0,3.4,8.1,8.1,11.9,1.9,42.0,100000.0,20.0,8.89,
2017_Q4,NORTH DAKOTA,10000.0,410000.0,6.0,0.2,0.9,0.5,16.5,0.3,41.7,2900.0,1.0,-16.33,
2018_Q1,NORTH DAKOTA,2600.0,101000.0,3.0,1.1,0.8,0.0,0.1,0.0,1.4,10.0,0.0,-75.37,
2018_Q2,NORTH DAKOTA,23000.0,460000.0,5.0,4.9,4.9,4.7,7.9,4.3,34.8,64000.0,14.0,355.45,
2018_Q3,NORTH DAKOTA,23000.0,490000.0,12.0,9.6,10.9,10.4,11.5,1.2,52.6,14500.0,3.0,6.52,
2018_Q4,NORTH DAKOTA,7500.0,435000.0,7.0,8.1,4.3,10.6,9.4,4.6,29.5,1500.0,0.0,-11.22,
2019_Q1,NORTH DAKOTA,0.0,102000.0,1.0,0.0,0.4,6.5,0.0,1.3,6.9,1300.0,1.0,-76.55,1.57
2019_Q3,NORTH DAKOTA,15000.0,530000.0,15.0,14.7,23.7,9.0,10.2,9.3,48.4,17500.0,3.0,419.61,1.32
2019_Q4,NORTH DAKOTA,3000.0,420000.0,6.0,1.8,2.0,3.7,7.1,1.7,43.0,4300.0,1.0,-20.75,0.45
2020_Q1,NORTH DAKOTA,0.0,82000.0,9.0,0.0,3.1,0.0,0.0,0.0,0.6,,0.0,-80.48,14.02
2020_Q2,NORTH DAKOTA,53000.0,415000.0,5.0,2.5,3.0,3.1,1.7,1.9,28.8,38000.0,9.0,406.1,2.17
2020_Q3,NORTH DAKOTA,57000.0,495000.0,11.0,12.3,9.3,4.1,15.9,1.4,61.3,33000.0,7.0,19.28,1.41
2020_Q4,NORTH DAKOTA,12500.0,445000.0,10.0,5.1,1.1,11.5,0.5,5.5,60.2,,0.0,-10.1,3.6
2021_Q1,NORTH DAKOTA,2700.0,65000.0,0.0,1.0,1.5,0.0,0.5,0.0,12.0,0.0,0.0,-85.39,13.08
2021_Q2,NORTH DAKOTA,11500.0,495000.0,1.0,0.0,2.0,0.0,0.7,0.0,29.2,3600.0,1.0,661.54,1.41
2021_Q3,NORTH DAKOTA,7500.0,580000.0,12.0,2.2,7.0,4.1,6.1,5.5,31.7,14500.0,3.0,17.17,0.31
2021_Q4,NORTH DAKOTA,11000.0,485000.0,6.0,2.8,7.8,0.0,0.9,0.0,28.0,8000.0,2.0,-16.38,1.75
2022_Q1,NORTH DAKOTA,300.0,89000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,-81.65,10.67
2022_Q2,NORTH DAKOTA,15000.0,495000.0,3.0,0.9,9.9,4.8,22.7,0.5,38.9,8500.0,2.0,456.18,1.41
2022_Q3,NORTH DAKOTA,7000.0,520000.0,16.0,4.2,7.3,17.1,12.7,0.9,56.1,14500.0,3.0,5.05,2.02
2022_Q4,NORTH DAKOTA,11500.0,390000.0,10.0,1.6,0.9,4.3,12.2,2.5,35.6,4200.0,1.0,-25.0,2.69
2023_Q1,NORTH DAKOTA,2700.0,89000.0,3.0,0.0,0.6,0.0,0.0,0.0,16.2,1000.0,1.0,-77.18,3.6
2023_Q2,NORTH DAKOTA,33000.0,395000.0,2.0,2.7,1.3,6.9,6.9,0.0,60.5,4100.0,1.0,343.82,0.21
2015_Q1,OHIO,5000.0,22000.0,48.0,1.0,17.8,3.0,1.6,3.1,10.7,3300.0,15.0,,
2015_Q2,OHIO,10000.0,19000.0,11.0,3.0,11.2,11.9,4.1,29.0,15.8,6000.0,32.0,-13.64,
2015_Q3,OHIO,2300.0,23000.0,8.0,0.6,1.6,23.4,8.0,1.7,30.7,880.0,4.0,21.05,
2015_Q4,OHIO,200.0,19000.0,13.0,2.0,14.5,7.3,8.8,2.1,36.3,140.0,1.0,-17.39,
2016_Q1,OHIO,760.0,16500.0,18.0,0.2,10.2,1.3,4.3,5.3,41.6,50.0,0.0,-13.16,
2016_Q2,OHIO,6000.0,16500.0,10.0,0.6,2.9,18.3,2.2,1.4,10.6,1100.0,7.0,0.0,
2016_Q3,OHIO,980.0,21000.0,8.0,2.3,3.6,2.9,10.6,3.2,60.6,630.0,3.0,27.27,
2016_Q4,OHIO,20.0,19500.0,11.0,0.8,11.2,4.2,18.1,10.9,42.0,140.0,1.0,-7.14,
2017_Q1,OHIO,1300.0,17500.0,25.0,0.6,5.2,0.1,11.6,16.5,25.8,530.0,3.0,-10.26,
2017_Q2,OHIO,7000.0,15000.0,7.0,6.2,16.6,10.4,6.4,3.0,45.5,2500.0,17.0,-14.29,
2017_Q3,OHIO,1100.0,23000.0,8.0,4.7,11.7,6.7,19.1,7.0,51.5,1800.0,8.0,53.33,
2017_Q4,OHIO,510.0,18500.0,15.0,7.1,8.4,6.4,23.3,2.9,45.3,960.0,5.0,-19.57,
2018_Q1,OHIO,300.0,14000.0,32.0,6.5,15.8,3.2,10.0,11.6,39.6,580.0,4.0,-24.32,
2018_Q2,OHIO,9000.0,13000.0,12.0,1.7,21.6,2.7,30.7,1.5,38.8,2100.0,16.0,-7.14,
2018_Q3,OHIO,1300.0,16000.0,8.0,2.6,11.9,1.3,40.9,1.2,58.9,2100.0,13.0,23.08,
2018_Q4,OHIO,170.0,15500.0,14.0,0.1,2.4,8.1,5.8,9.9,29.3,450.0,3.0,-3.12,
2019_Q1,OHIO,1700.0,12500.0,28.0,11.1,6.7,1.1,9.9,3.1,49.3,440.0,4.0,-19.35,12.0
2019_Q3,OHIO,2800.0,19500.0,8.0,4.2,5.9,1.8,23.0,3.9,40.6,3000.0,15.0,56.0,1.13
2019_Q4,OHIO,800.0,19000.0,14.0,0.4,3.3,0.6,5.6,7.6,33.2,390.0,2.0,-2.56,5.16
2020_Q1,OHIO,840.0,21000.0,29.0,1.1,3.0,0.0,3.6,13.4,17.6,1100.0,5.0,10.53,18.57
2020_Q2,OHIO,9500.0,16500.0,10.0,6.2,7.3,5.8,12.0,13.3,23.8,3700.0,22.0,-21.43,0.79
2020_Q3,OHIO,730.0,22000.0,9.0,0.8,10.8,3.7,10.4,1.4,28.6,2100.0,10.0,33.33,0.91
2020_Q4,OHIO,10.0,21000.0,8.0,0.9,2.5,6.4,12.4,1.7,42.4,490.0,2.0,-4.55,1.14
2021_Q1,OHIO,120.0,17500.0,23.0,2.9,8.2,2.0,14.4,4.9,26.6,20.0,0.0,-16.67,1.03
2021_Q2,OHIO,8000.0,13500.0,6.0,6.6,7.1,4.1,37.8,3.1,62.1,2400.0,18.0,-22.86,0.74
2021_Q3,OHIO,1300.0,21000.0,8.0,0.7,8.2,23.0,49.9,4.1,78.7,4100.0,20.0,55.56,2.14
2021_Q4,OHIO,300.0,17000.0,9.0,0.0,1.5,2.5,10.9,6.6,36.6,460.0,3.0,-19.05,2.71
2022_Q1,OHIO,1600.0,16000.0,15.0,0.7,2.2,1.7,4.8,7.2,18.0,530.0,3.0,-5.88,6.12
2022_Q2,OHIO,4400.0,15500.0,3.0,5.5,2.3,3.1,5.3,2.0,67.0,1200.0,8.0,-3.12,0.9
2022_Q3,OHIO,900.0,19000.0,6.0,0.0,6.3,10.1,16.8,2.4,41.9,1500.0,8.0,22.58,0.47
2022_Q4,OHIO,700.0,17500.0,5.0,0.0,2.2,0.0,8.2,2.6,15.2,1200.0,7.0,-7.89,0.97
2023_Q1,OHIO,1200.0,19500.0,13.0,0.0,20.1,11.5,10.6,4.3,37.8,160.0,1.0,11.43,2.0
2023_Q2,OHIO,8500.0,18500.0,7.0,0.7,1.0,5.7,33.5,4.4,65.3,5000.0,27.0,-5.13,0.11
